GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   10052 2017  8 21 13 31 57  77  4.8958    180.12415    523.85538    500.46477     -0.31858      3.50250      1.44355     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.88197   0.19916  -1.00000
   10053 2017  8 21 13 32  1 973  4.8958    180.12408    523.88567    500.48872     -0.31894      3.50059      1.44119     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.88162   0.19916  -1.00000
   10054 2017  8 21 13 32  6 869  4.8958    180.12401    523.91613    500.51282     -0.31928      3.49976      1.44066     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.88126   0.19916  -1.00000
   10055 2017  8 21 13 32 11 764  4.8957    180.12394    523.94627    500.53688     -0.31960      3.49974      1.43772     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.88090   0.19916  -1.00000
   10056 2017  8 21 13 32 16 660  4.8957    180.12388    523.98070    500.56107     -0.31990      3.50016      1.43506     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.88055   0.19916  -1.00000
   10057 2017  8 21 13 32 21 556  4.8956    180.12381    524.01069    500.58528     -0.32017      3.50064      1.43507     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.88019   0.19916  -1.00000
   10058 2017  8 21 13 32 26 451  4.8956    180.12375    524.03843    500.60943     -0.32041      3.50075      1.43146     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87984   0.19916  -1.00000
   10059 2017  8 21 13 32 31 347  4.8956    180.12368    524.06936    500.63368     -0.32061      3.50014      1.42811     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87948   0.19916  -1.00000
   10060 2017  8 21 13 32 36 242  4.8955    180.12362    524.10011    500.65796     -0.32077      3.49852      1.42711     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87912   0.19916  -1.00000
   10061 2017  8 21 13 32 41 138  4.8955    180.12356    524.13053    500.68217     -0.32089      3.49559      1.42302     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87877   0.19916  -1.00000
   10062 2017  8 21 13 32 46  33  4.8954    180.12349    524.16512    500.70637     -0.32096      3.49039      1.41877     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87841   0.19916  -1.00000
   10063 2017  8 21 13 32 50 929  4.8954    180.12343    524.19379    500.73057     -0.32097      3.48193      1.41621     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87806   0.19916  -1.00000
   10064 2017  8 21 13 32 55 824  4.8953    180.12337    524.22278    500.75472     -0.32093      3.46468      1.41045     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87770   0.19916  -1.00000
   10065 2017  8 21 13 33  0 719  4.8953    180.12331    524.25349    500.77898     -0.32084      3.44516      1.40459     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87734   0.19916  -1.00000
   10066 2017  8 21 13 33  5 615  4.8953    180.12325    524.28330    500.80330     -0.32070      3.43068      1.40000     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87699   0.19915  -1.00000
   10067 2017  8 21 13 33 10 510  4.8952    180.12320    524.31214    500.82770     -0.32051      3.41580      1.39353     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87663   0.19915  -1.00000
   10068 2017  8 21 13 33 15 405  4.8952    180.12314    524.34729    500.85225     -0.32029      3.39891      1.38777     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87628   0.19915  -1.00000
   10069 2017  8 21 13 33 20 300  4.8951    180.12309    524.37804    500.87694     -0.32002      3.37905      1.38207     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87592   0.19915  -1.00000
   10070 2017  8 21 13 33 25 195  4.8951    180.12303    524.40851    500.90164     -0.31970      3.35053      1.37537     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87556   0.19915  -1.00000
   10071 2017  8 21 13 33 30  90  4.8951    180.12298    524.43970    500.92637     -0.31935      3.32550      1.36969     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87521   0.19915  -1.00000
   10072 2017  8 21 13 33 34 985  4.8950    180.12293    524.46882    500.95121     -0.31895      3.29938      1.36348     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87485   0.19915  -1.00000
   10073 2017  8 21 13 33 39 880  4.8950    180.12288    524.49845    500.97603     -0.31851      3.27111      1.35581     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87450   0.19915  -1.00000
   10074 2017  8 21 13 33 44 775  4.8949    180.12283    524.53448    501.00101     -0.31802      3.23982      1.34961     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87414   0.19915  -1.00000
   10075 2017  8 21 13 33 49 670  4.8949    180.12278    524.56593    501.02608     -0.31749      3.20453      1.34319     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87378   0.19915  -1.00000
   10076 2017  8 21 13 33 54 565  4.8948    180.12273    524.59760    501.05117     -0.31692      3.15974      1.33597     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87343   0.19915  -1.00000
   10077 2017  8 21 13 33 59 460  4.8948    180.12269    524.62914    501.07632     -0.31632      3.11234      1.33025     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87307   0.19915  -1.00000
   10078 2017  8 21 13 34  4 354  4.8948    180.12265    524.65882    501.10154     -0.31568      3.07038      1.32336     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87272   0.19915  -1.00000
   10079 2017  8 21 13 34  9 249  4.8947    180.12261    524.68861    501.12674     -0.31501      3.02860      1.31608     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87236   0.19915  -1.00000
   10080 2017  8 21 13 34 14 144  4.8947    180.12257    524.72528    501.15208     -0.31433      2.98493      1.30995     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87200   0.19915  -1.00000
   10081 2017  8 21 13 34 19  39  4.8946    180.12253    524.75745    501.17749     -0.31365      2.93897      1.30370     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87165   0.19915  -1.00000
   10082 2017  8 21 13 34 23 933  4.8946    180.12250    524.78937    501.20285     -0.31295      2.89241      1.29805     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87129   0.19915  -1.00000
   10083 2017  8 21 13 34 28 828  4.8946    180.12246    524.81852    501.22832     -0.31224      2.84643      1.29288     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87094   0.19915  -1.00000
   10084 2017  8 21 13 34 33 722  4.8945    180.12243    524.85054    501.25390     -0.31152      2.80239      1.28733     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87058   0.19915  -1.00000
   10085 2017  8 21 13 34 38 617  4.8945    180.12240    524.88265    501.27940     -0.31079      2.76083      1.28440     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.87022   0.19915  -1.00000
   10086 2017  8 21 13 34 43 511  4.8944    180.12237    524.91866    501.30492     -0.31003      2.72179      1.27974     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86987   0.19915  -1.00000
   10087 2017  8 21 13 34 48 405  4.8944    180.12234    524.95108    501.33055     -0.30925      2.68827      1.27571     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86951   0.19915  -1.00000
   10088 2017  8 21 13 34 53 300  4.8943    180.12231    524.98300    501.35612     -0.30843      2.66455      1.27426     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86916   0.19915  -1.00000
   10089 2017  8 21 13 34 58 194  4.8943    180.12228    525.01135    501.38175     -0.30759      2.64340      1.27181     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86880   0.19915  -1.00000
   10090 2017  8 21 13 35  3  88  4.8943    180.12226    525.04319    501.40739     -0.30671      2.62459      1.26980     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86844   0.19915  -1.00000
   10091 2017  8 21 13 35  7 983  4.8942    180.12223    525.07620    501.43303     -0.30582      2.61277      1.27075     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86809   0.19915  -1.00000
   10092 2017  8 21 13 35 12 877  4.8942    180.12221    525.11215    501.45867     -0.30491      2.60242      1.26971     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86773   0.19915  -1.00000
   10093 2017  8 21 13 35 17 771  4.8941    180.12218    525.14444    501.48444     -0.30402      2.59384      1.26918     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86738   0.19915  -1.00000
   10094 2017  8 21 13 35 22 665  4.8941    180.12216    525.17591    501.51021     -0.30313      2.58735      1.27255     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86702   0.19914  -1.00000
   10095 2017  8 21 13 35 27 559  4.8940    180.12213    525.20356    501.53597     -0.30244      2.58307      1.27411     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86667   0.19914  -1.00000
   10096 2017  8 21 13 35 32 453  4.8940    180.12211    525.23203    501.56169     -0.30182      2.58271      1.27641     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86631   0.19914  -1.00000
   10097 2017  8 21 13 35 37 347  4.8940    180.12209    525.26501    501.58745     -0.30123      2.58528      1.28146     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86595   0.19914  -1.00000
   10098 2017  8 21 13 35 42 241  4.8939    180.12206    525.29706    501.61313     -0.30069      2.59095      1.28514     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86560   0.19914  -1.00000
   10099 2017  8 21 13 35 47 135  4.8939    180.12204    525.32927    501.63878     -0.30019      2.59929      1.28996     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86524   0.19914  -1.00000
   10100 2017  8 21 13 35 52  29  4.8938    180.12202    525.36144    501.66445     -0.29973      2.60910      1.29687     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86489   0.19914  -1.00000
   10101 2017  8 21 13 35 56 922  4.8938    180.12200    525.39023    501.69012     -0.29932      2.62056      1.30140     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86453   0.19914  -1.00000
   10102 2017  8 21 13 36  1 816  4.8937    180.12198    525.42125    501.71579     -0.29894      2.63380      1.30826     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86417   0.19914  -1.00000
   10103 2017  8 21 13 36  6 710  4.8937    180.12196    525.45349    501.74154     -0.29859      2.64892      1.31594     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86382   0.19914  -1.00000
   10104 2017  8 21 13 36 11 603  4.8937    180.12194    525.48870    501.76733     -0.29827      2.66599      1.32234     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86346   0.19914  -1.00000
   10105 2017  8 21 13 36 16 497  4.8936    180.12193    525.52435    501.79312     -0.29800      2.68802      1.33035     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86311   0.19914  -1.00000
   10106 2017  8 21 13 36 21 391  4.8936    180.12191    525.55515    501.81897     -0.29777      2.71263      1.34023     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86275   0.19914  -1.00000
   10107 2017  8 21 13 36 26 284  4.8935    180.12189    525.58324    501.84480     -0.29758      2.73944      1.34805     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86239   0.19914  -1.00000
   10108 2017  8 21 13 36 31 178  4.8935    180.12188    525.61302    501.87071     -0.29743      2.76844      1.35682     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86204   0.19914  -1.00000
   10109 2017  8 21 13 36 36  71  4.8935    180.12187    525.64566    501.89668     -0.29732      2.79972      1.36670     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86168   0.19914  -1.00000
   10110 2017  8 21 13 36 40 965  4.8934    180.12186    525.68165    501.92265     -0.29723      2.83311      1.37559     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86133   0.19914  -1.00000
   10111 2017  8 21 13 36 45 858  4.8934    180.12185    525.71757    501.94865     -0.29716      2.86754      1.38620     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86097   0.19914  -1.00000
   10112 2017  8 21 13 36 50 751  4.8933    180.12184    525.74557    501.97465     -0.29710      2.90205      1.39653     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86062   0.19914  -1.00000
   10113 2017  8 21 13 36 55 645  4.8933    180.12184    525.77429    502.00067     -0.29702      2.93464      1.40680     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.86026   0.19914  -1.00000
   10114 2017  8 21 13 37  0 538  4.8932    180.12183    525.80706    502.02679     -0.29692      2.97743      1.41749     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85990   0.19914  -1.00000
   10115 2017  8 21 13 37  5 431  4.8932    180.12183    525.84234    502.05299     -0.29680      3.02086      1.42858     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85955   0.19914  -1.00000
   10116 2017  8 21 13 37 10 324  4.8932    180.12183    525.87798    502.07915     -0.29666      3.05686      1.43739     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85919   0.19914  -1.00000
   10117 2017  8 21 13 37 15 217  4.8931    180.12183    525.91178    502.10543     -0.29651      3.09593      1.44894     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85884   0.19914  -1.00000
   10118 2017  8 21 13 37 20 110  4.8931    180.12183    525.93990    502.13173     -0.29635      3.14690      1.46043     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85848   0.19914  -1.00000
   10119 2017  8 21 13 37 25   3  4.8930    180.12184    525.96972    502.15808     -0.29618      3.19996      1.46950     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85812   0.19914  -1.00000
   10120 2017  8 21 13 37 29 896  4.8930    180.12185    526.00605    502.18451     -0.29603      3.25404      1.48027     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85777   0.19914  -1.00000
   10121 2017  8 21 13 37 34 789  4.8930    180.12185    526.03966    502.21101     -0.29589      3.30813      1.49182     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85741   0.19913  -1.00000
   10122 2017  8 21 13 37 39 682  4.8929    180.12186    526.07601    502.23751     -0.29577      3.36192      1.50149     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85706   0.19913  -1.00000
   10123 2017  8 21 13 37 44 575  4.8929    180.12187    526.10890    502.26413     -0.29565      3.41580      1.51252     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85670   0.19913  -1.00000
   10124 2017  8 21 13 37 49 468  4.8928    180.12189    526.14103    502.29068     -0.29555      3.46994      1.52533     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   5.85635   0.19913  -1.00000
