GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   13907 2002  3 18 18 59 20 478  5.0265    174.33733   1946.93762   1646.35132     -8.28743      0.23980     -4.03564    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45346  -0.01091  -1.00000
   13909 2002  3 18 18 59 30 531  5.0268    174.33406   1946.38769   1645.98766     -8.29258      0.23981     -4.03810    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45273  -0.01091  -1.00000
   13911 2002  3 18 18 59 40 585  5.0270    174.33082   1945.83706   1645.62378     -8.29753      0.23981     -4.04057    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45200  -0.01091  -1.00000
   13913 2002  3 18 18 59 50 640  5.0273    174.32760   1945.28579   1645.25974     -8.30231      0.23982     -4.04305    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45127  -0.01091  -1.00000
   13915 2002  3 18 19  0  0 695  5.0276    174.32440   1944.73396   1644.89556     -8.30698      0.23983     -4.04560    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.45054  -0.01091  -1.00000
   13917 2002  3 18 19  0 10 750  5.0278    174.32122   1944.17987   1644.53058     -8.31159      0.23980     -4.04831    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44981  -0.01091  -1.00000
   13919 2002  3 18 19  0 20 806  5.0281    174.31807   1943.62430   1644.16470     -8.31625      0.23949     -4.05134    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44908  -0.01090  -1.00000
   13921 2002  3 18 19  0 30 863  5.0283    174.31494   1943.06702   1643.79788     -8.32127      0.23847     -4.05457    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44835  -0.01090  -1.00000
   13923 2002  3 18 19  0 40 920  5.0286    174.31184   1942.50820   1643.43041     -8.32699      0.23631     -4.05796    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44761  -0.01090  -1.00000
   13925 2002  3 18 19  0 50 977  5.0288    174.30876   1941.94819   1643.06253     -8.33350      0.23494     -4.06144    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44688  -0.01090  -1.00000
   13927 2002  3 18 19  1  1  35  5.0291    174.30570   1941.38730   1642.69443     -8.34066      0.23239     -4.06501    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44615  -0.01090  -1.00000
   13929 2002  3 18 19  1 11  94  5.0293    174.30267   1940.82407   1642.32560     -8.34822      0.23124     -4.06865    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44542  -0.01090  -1.00000
   13931 2002  3 18 19  1 21 153  5.0296    174.29967   1940.26007   1641.95660     -8.35605      0.23255     -4.07235    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44469  -0.01090  -1.00000
   13933 2002  3 18 19  1 31 212  5.0299    174.29668   1939.69539   1641.58745     -8.36412      0.23465     -4.07611    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44396  -0.01090  -1.00000
   13935 2002  3 18 19  1 41 272  5.0301    174.29372   1939.13012   1641.21819     -8.37250      0.23372     -4.07991    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44322  -0.01090  -1.00000
   13937 2002  3 18 19  1 51 333  5.0304    174.29085   1938.56444   1640.84889     -8.38124      0.23414     -4.08374    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44249  -0.01090  -1.00000
   13939 2002  3 18 19  2  1 394  5.0306    174.28805   1937.99850   1640.47961     -8.39034      0.23687     -4.08758    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44176  -0.01090  -1.00000
   13941 2002  3 18 19  2 11 456  5.0309    174.28527   1937.43069   1640.10979     -8.39972      0.23912     -4.09140    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44103  -0.01090  -1.00000
   13943 2002  3 18 19  2 21 518  5.0311    174.28250   1936.86265   1639.73993     -8.40930      0.23981     -4.09521    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.44030  -0.01089  -1.00000
   13945 2002  3 18 19  2 31 581  5.0314    174.27960   1936.29443   1639.37004     -8.41898      0.23998     -4.09899    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43957  -0.01089  -1.00000
   13947 2002  3 18 19  2 41 644  5.0316    174.27669   1935.72611   1639.00015     -8.42872      0.24077     -4.10271    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43883  -0.01089  -1.00000
   13949 2002  3 18 19  2 51 708  5.0319    174.27400   1935.15780   1638.63030     -8.43848      0.24228     -4.10636    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43810  -0.01089  -1.00000
   13951 2002  3 18 19  3  1 772  5.0322    174.27135   1934.58968   1638.26054     -8.44820      0.24304     -4.10992    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43737  -0.01089  -1.00000
   13953 2002  3 18 19  3 11 836  5.0324    174.26855   1934.02005   1637.89032     -8.45781      0.24293     -4.11338    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43664  -0.01089  -1.00000
   13955 2002  3 18 19  3 21 902  5.0326    174.26563   1933.45064   1637.52013     -8.46725      0.24305     -4.11672    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43591  -0.01089  -1.00000
   13957 2002  3 18 19  3 31 967  5.0329    174.26284   1932.88148   1637.14995     -8.47641      0.24310     -4.11994    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43517  -0.01089  -1.00000
   13959 2002  3 18 19  3 42  33  5.0331    174.26016   1932.31264   1636.77980     -8.48517      0.24242     -4.12301    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43444  -0.01089  -1.00000
   13961 2002  3 18 19  3 52 100  5.0334    174.25738   1931.74418   1636.40971     -8.49340      0.24211     -4.12594    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43371  -0.01089  -1.00000
   13963 2002  3 18 19  4  2 167  5.0337    174.25467   1931.17616   1636.03971     -8.50097      0.24253     -4.12870    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43298  -0.01089  -1.00000
   13965 2002  3 18 19  4 12 235  5.0339    174.25196   1930.60670   1635.66923     -8.50774      0.24404     -4.13129    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43225  -0.01088  -1.00000
   13967 2002  3 18 19  4 22 303  5.0342    174.24933   1930.03749   1635.29874     -8.51361      0.24553     -4.13372    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43151  -0.01088  -1.00000
   13969 2002  3 18 19  4 32 372  5.0345    174.24681   1929.46847   1634.92822     -8.51851      0.24537     -4.13599    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43078  -0.01088  -1.00000
   13971 2002  3 18 19  4 42 441  5.0347    174.24426   1928.89959   1634.55766     -8.52241      0.24436     -4.13808    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.43005  -0.01088  -1.00000
   13973 2002  3 18 19  4 52 511  5.0350    174.24175   1928.33080   1634.18707     -8.52528      0.24230     -4.14002    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42932  -0.01088  -1.00000
   13975 2002  3 18 19  5  2 582  5.0353    174.23928   1927.76202   1633.81645     -8.52715      0.24125     -4.14180    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42859  -0.01088  -1.00000
   13977 2002  3 18 19  5 12 653  5.0355    174.23686   1927.19105   1633.44527     -8.52811      0.24008     -4.14342    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42785  -0.01088  -1.00000
   13979 2002  3 18 19  5 22 724  5.0358    174.23448   1926.61924   1633.07399     -8.52831      0.23874     -4.14491    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42712  -0.01088  -1.00000
   13981 2002  3 18 19  5 32 796  5.0360    174.23213   1926.04593   1632.70260     -8.52796      0.23707     -4.14626    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42639  -0.01088  -1.00000
   13983 2002  3 18 19  5 42 868  5.0363    174.22976   1925.47034   1632.33113     -8.52733      0.23584     -4.14748    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42566  -0.01088  -1.00000
   13985 2002  3 18 19  5 52 941  5.0365    174.22738   1924.89167   1631.95965     -8.52673      0.23566     -4.14853    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42492  -0.01088  -1.00000
   13987 2002  3 18 19  6  3  15  5.0368    174.22504   1924.30924   1631.58827     -8.52649      0.23609     -4.14941    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42419  -0.01088  -1.00000
   13989 2002  3 18 19  6 13  89  5.0370    174.22275   1923.72063   1631.21656     -8.52708      0.23663     -4.15008    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42346  -0.01087  -1.00000
   13991 2002  3 18 19  6 23 163  5.0373    174.22044   1923.12788   1630.84509     -8.52922      0.23746     -4.15049    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42273  -0.01087  -1.00000
   13993 2002  3 18 19  6 33 238  5.0375    174.21813   1922.53178   1630.47398     -8.53392      0.23875     -4.15060    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42199  -0.01087  -1.00000
   13995 2002  3 18 19  6 43 314  5.0378    174.21583   1921.93400   1630.10336     -8.54269      0.24020     -4.15036    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42126  -0.01087  -1.00000
   13997 2002  3 18 19  6 53 390  5.0381    174.21359   1921.33698   1629.73341     -8.55707      0.24119     -4.14973    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.42053  -0.01087  -1.00000
   13999 2002  3 18 19  7  3 466  5.0383    174.21137   1920.74368   1629.36427     -8.58158      0.24152     -4.14864    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41979  -0.01087  -1.00000
   14001 2002  3 18 19  7 13 543  5.0386    174.20914   1920.15520   1628.99555     -8.61482      0.24195     -4.14702    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41906  -0.01087  -1.00000
   14003 2002  3 18 19  7 23 621  5.0388    174.20693   1919.57637   1628.62776     -8.65128      0.24273     -4.14483    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41833  -0.01087  -1.00000
   14005 2002  3 18 19  7 33 699  5.0391    174.20478   1919.00956   1628.26089     -8.68710      0.24308     -4.14205    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41760  -0.01087  -1.00000
   14007 2002  3 18 19  7 43 777  5.0394    174.20267   1918.45633   1627.89493     -8.71894      0.24276     -4.13871    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41686  -0.01087  -1.00000
   14009 2002  3 18 19  7 53 856  5.0396    174.20056   1917.91700   1627.52980     -8.76156      0.24253     -4.13489    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41613  -0.01087  -1.00000
   14011 2002  3 18 19  8  3 936  5.0399    174.19848   1917.39002   1627.16531     -8.79891      0.24226     -4.13063    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41540  -0.01086  -1.00000
   14013 2002  3 18 19  8 14  16  5.0401    174.19644   1916.87001   1626.80064     -8.82073      0.24174     -4.12593    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41466  -0.01086  -1.00000
   14015 2002  3 18 19  8 24  97  5.0404    174.19443   1916.35398   1626.43574     -8.81948      0.24128     -4.12081    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41393  -0.01086  -1.00000
   14017 2002  3 18 19  8 34 178  5.0407    174.19245   1915.83657   1626.07006     -8.79266      0.24058     -4.11535    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41320  -0.01086  -1.00000
   14019 2002  3 18 19  8 44 260  5.0409    174.19049   1915.31331   1625.70309     -8.74283      0.24001     -4.10966    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41246  -0.01086  -1.00000
   14021 2002  3 18 19  8 54 342  5.0412    174.18855   1914.78111   1625.33444     -8.67493      0.23971     -4.10389    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41173  -0.01086  -1.00000
   14023 2002  3 18 19  9  4 425  5.0414    174.18664   1914.23815   1624.96386     -8.59449      0.23946     -4.09819    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41100  -0.01086  -1.00000
   14025 2002  3 18 19  9 14 508  5.0417    174.18475   1913.68131   1624.59077     -8.50661      0.23933     -4.09271    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.41026  -0.01086  -1.00000
   14027 2002  3 18 19  9 24 592  5.0419    174.18288   1913.11246   1624.21553     -8.41615      0.23925     -4.08760    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40953  -0.01086  -1.00000
   14029 2002  3 18 19  9 34 676  5.0422    174.18103   1912.53203   1623.83824     -8.32774      0.23941     -4.08299    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40880  -0.01086  -1.00000
   14031 2002  3 18 19  9 44 761  5.0425    174.17921   1911.94104   1623.45909     -8.24653      0.23969     -4.07903    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40806  -0.01086  -1.00000
   14033 2002  3 18 19  9 54 846  5.0427    174.17740   1911.34104   1623.07836     -8.17695      0.23986     -4.07586    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40733  -0.01086  -1.00000
   14035 2002  3 18 19 10  4 932  5.0430    174.17560   1910.73397   1622.69640     -8.12575      0.24010     -4.07354    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40660  -0.01085  -1.00000
   14037 2002  3 18 19 10 15  18  5.0432    174.17385   1910.11949   1622.31314     -8.08981      0.24046     -4.07210    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40586  -0.01085  -1.00000
   14038 2002  3 18 19 10 20  62  5.0434    174.17298   1909.81075   1622.12128     -8.07670      0.24061     -4.07171    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40550  -0.01085  -1.00000
   14040 2002  3 18 19 10 30 149  5.0436    174.17124   1909.19115   1621.73724     -8.06020      0.24082     -4.07160    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40476  -0.01085  -1.00000
   14042 2002  3 18 19 10 40 236  5.0439    174.16953   1908.57007   1621.35305     -8.05628      0.24096     -4.07235    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40403  -0.01085  -1.00000
   14044 2002  3 18 19 10 50 324  5.0441    174.16787   1907.94923   1620.96900     -8.06399      0.24109     -4.07391    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40330  -0.01085  -1.00000
   14046 2002  3 18 19 11  0 413  5.0444    174.16621   1907.33032   1620.58535     -8.08188      0.24122     -4.07622    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40256  -0.01085  -1.00000
   14048 2002  3 18 19 11 10 502  5.0447    174.16457   1906.71280   1620.20203     -8.10812      0.24119     -4.07921    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40183  -0.01085  -1.00000
   14050 2002  3 18 19 11 20 592  5.0449    174.16299   1906.09978   1619.81960     -8.14079      0.24102     -4.08281    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40110  -0.01085  -1.00000
   14052 2002  3 18 19 11 30 682  5.0452    174.16140   1905.49178   1619.43827     -8.17798      0.24094     -4.08695    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.40036  -0.01085  -1.00000
   14054 2002  3 18 19 11 40 773  5.0454    174.15985   1904.88893   1619.05823     -8.21825      0.24088     -4.09158    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39963  -0.01085  -1.00000
   14056 2002  3 18 19 11 50 864  5.0457    174.15833   1904.29091   1618.67965     -8.26070      0.24058     -4.09664    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39889  -0.01084  -1.00000
   14058 2002  3 18 19 12  0 956  5.0459    174.15683   1903.69745   1618.30265     -8.30475      0.24041     -4.10206    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39816  -0.01084  -1.00000
   14060 2002  3 18 19 12 11  48  5.0462    174.15535   1903.10622   1617.92697     -8.35050      0.24036     -4.10777    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.39743  -0.01084  -1.00000
